date_seen,time_seen,latitude,longitude,no_sighted,data_source_id,data_source_comments
2024-10-26,22:14:00,47.89907,-122.40766,25,212027,"[Orca Network] Members of J Pod, including at least one male, foraging with directional changes (Alisa Lemire Brooks, Sara Montour Lewis)"
2024-10-26,22:17:11,47.83357,-122.35918,5,212026,"Several members of J pod spread out across the channel, seen from Stamm Overlook"
2024-10-26,22:26:00,47.8947,-122.40491,25,212028,"[Orca Network] J Pod spread east to west, foraging (Alisa Lemire Brooks)"
2024-10-26,22:36:00,47.89401,-122.37263,25,212029,"[Orca Network] Members J Pod foraging, direction of travel unknown (Alisa Lemire Brooks)"
2024-10-26,22:41:00,47.90022,-122.43615,25,212030,"[Orca Network] J Pod spread out from this location to southeast of Possession Point, foraging (Alisa Lemire Brooks)"
2024-10-26,23:15:00,47.90114,-122.41315,25,212033,"[Orca Network] J Pod spread out east to west along south of Whidbey, foraging(Alisa Lemire Brooks)"
2024-10-26,23:25:00,47.88733,-122.40577,25,212034,"[Orca Network] J Pod foraging, research boat with them (Heather Domenico)"
2024-10-26,23:45:00,47.897,-122.42946,25,212037,"[Orca Network] J Pod more grouped up, traveling southbound, surface active (Alisa Lemire Brooks)"
2024-10-27,0:06:00,47.88497,-122.43091,25,212039,[Orca Network] Most of J Pod southbound (Alisa Lemire Brooks)
2024-10-27,0:06:00,47.89124,-122.43135,25,212038,[Orca Network] Most of J Pod continuing southbound (Alisa Lemire Brooks)
2024-10-27,0:06:00,47.89124,-122.43135,25,212038,[Orca Network] Most of J Pod continuing southbound (Alisa Lemire Brooks)<br><br>Submitted by a Cascadia Trusted Observer Via Webmap
2024-10-27,0:18:00,47.86248,-122.4296,25,212040,[Orca Network] J Pod southbound (Heather Domenico)
2024-10-27,0:32:00,47.85914,-122.42256,25,212041,[Orca Network] J Pod southbound (Jenny Klis)
2024-10-27,1:20:00,47.85571,-122.41414,25,212042,"[Orca Network] J pod audible on Sunset Bay hydrophone, location estimated (Tenaya Brian Stecker)"
2024-10-27,15:58:00,47.88329,-122.42044,25,212049,"[Orca Network] Probable J pod breaching, foraging (Sara Montour Lewis)"
2024-10-27,17:29:00,47.8251,-122.45418,25,212055,"[Orca Network] Probable J pod milling, foraging (Sara Frey)"
2024-10-27,17:59:00,47.81418,-122.45679,25,212059,"[Orca Network] J pod very spread out, surface active, seem to be moving south (Sara Frey)"
2024-10-27,18:15:00,47.79685,-122.46395,25,212061,"[Orca Network] J pod southbound, spread out, fast travel (Sara Frey)"
2024-10-27,18:20:00,47.79552,-122.45886,25,212062,"[Orca Network] J pod spread, some in ferry lanes, other trailing to the north (Sara Frey)"
2024-10-27,18:32:00,47.79423,-122.44593,25,212063,[Orca Network] J pod southbound (Sara Montour Lewis)
2024-10-27,19:00:00,47.75934,-122.44031,25,212064,"[Orca Network] J pod very spread southbound (Justin Goslin, Sara Montour Lewis)"
2024-10-27,19:15:00,47.74912,-122.45182,25,212065,"[Orca Network] J pod breaching, southbound (Sara Montour Lewis, Ashley Alecci Goninan)"
2024-10-27,20:12:00,47.73284,-122.45728,25,212069,[Orca Network] J pod southbound (Sara Perovich)
2024-10-27,22:26:00,47.73076,-122.45453,25,212093,"[Orca Network] J pod seems to have flipped, now northbound (Sara Frey)"
2024-10-28,22:35:00,47.80148,-122.44777,25,212123,"[Orca Network] J pod southbound grouped up, breaching (Jami Cantrell) (ID Jami Cantrell)"
2024-10-28,22:57:00,47.80314,-122.44657,25,212124,[Orca Network] J pod milling in ferry lanes (Ariel Yseth)
2024-10-28,23:15:00,47.82347,-122.43461,25,212131,"[Orca Network] J pod foraging, north, northeastbound (Ariel Yseth)"
2024-10-29,16:30:00,47.69019,-122.46126,25,212142,"[Orca Network] likely Jpod, spread out with directional changes (Sue Suroweic Larkin)"
2024-10-29,16:58:00,47.70208,-122.46016,25,212143,"[Orca Network] likely Jpod, northbound (Fi NiMhurigheasa)"
2024-10-29,17:27:00,47.74827,-122.43991,25,212145,"[Orca Network] Likely Jpod, spread out, northbound (Ashley Alecci Goninan)"
2024-10-29,18:40:00,47.81379,-122.44403,25,212146,"[Orca Network] Jpod, spread out, slowly northbound (Ariel Yseth)"
2024-10-29,19:20:00,47.83661,-122.4375,25,212152,"[Orca Network] Jpod, spread out, foraging and trending northbound (Jim Pasola)"
2024-10-29,20:05:00,47.835,-122.4327,25,212153,"[Orca Network] Jpod, spread out (Sarah Crumb)"
2024-10-29,20:15:00,47.88433,-122.45151,15,212157,Seen from Stamm overlook
2024-10-29,20:35:00,47.87071,-122.44128,25,212154,"[Orca Network] Jpod, spread out, south trend to middle of Possession triangle (Alice Thuy Talbot, Jim Pasola)"
2024-10-29,21:00:00,47.85539,-122.46405,1,212155,"[Orca Network] J pod, 1 male westbound (Sara Frey)"
2024-10-29,21:05:00,47.81783,-122.46577,3,212156,"[Orca Network] J pod, 3 males southbound (Sara Frey)"
2024-10-29,21:20:00,47.82232,-122.46465,25,212158,[Orca Network] J pod southbound (Sara Frey)
2024-10-29,21:39:00,47.80791,-122.45255,25,212159,"[Orca Network] J pod foraging, facing north (Jim Pasola)"
2024-10-29,22:00:00,47.81575,-122.45203,25,212160,"[Orca Network] J pod, no direction of travel given (Clint Jones)"
2024-10-29,22:25:00,47.82082,-122.46413,25,212162,[Orca Network] J pod milling (Sara Frey)
2024-10-29,22:40:00,47.83926,-122.44628,25,212163,[Orca Network] J pod eastbound (Alice Thuy Talbot)
2024-10-29,22:55:00,47.87819,-122.39169,25,212164,"[Orca Network] J pod heading northeast, leaders here (Alice Thuy Talbot)"
2024-10-29,23:35:00,47.88464,-122.3862,25,212165,"[Orca Network] J pod milling, foraging (Alice Thuy Talbot)"
2024-10-30,0:22:00,47.90443,-122.45383,25,212166,[Orca Network] J pod trending north (Alice Thuy Talbot)
2024-10-30,15:59:00,47.5375,-122.43519,25,212392,"[Orca Network] likely Jpod, spread out, southbound (Marla Smith)"
2024-10-30,16:09:00,47.55024,-122.4369,25,212393,"[Orca Network] likely Jpod, flipped northbound (Marla Smith)"
2024-10-30,16:26:00,47.55749,-122.44661,25,212395,"[Orca Network] likely Jpod, spread out northbound (Jeff Meredith)"
2024-10-30,17:00:00,47.56948,-122.45982,25,212399,"[Orca Network] likely Jpod, spread out, possibly some foraging (Stephanie Raymond)"
2024-10-30,17:15:00,47.57689,-122.44849,25,212400,"[Orca Network] Jpod, spread out in groups, surface active, northbound (Jodi Winteron)"
2024-10-30,17:38:00,47.58383,-122.45605,25,212401,"[Orca Network] Jpod, spread out, surface active northbound (Laura Clark, Mary Hartmann)"
2024-10-30,17:55:00,47.61069,-122.46703,25,212403,"[Orca Network] Jpod, spread out, surface active northbound (Hongming Zheng)"
2024-10-30,18:23:00,47.65187,-122.45879,25,212404,"[Orca Network] Jpod, leaders approaching Discovery Park mid channel (Sue Suroweic Larkin)"
2024-10-30,18:41:00,47.65858,-122.46223,25,212405,"[Orca Network] Jpod, surface active, breaching (Rubie H Baker)"
2024-10-30,18:58:00,47.6676,-122.46154,25,212406,"[Orca Network] Jpod, northbound, some foraging (Jami Cantrell)"
2024-10-30,19:10:00,47.67949,-122.45982,25,212407,"[Orca Network] Jpod, northbound (Wendy Underhill)"
2024-10-30,20:18:00,47.74532,-122.4375,25,212408,"[Orca Network] Jpod, spread out, foraging (Ashley Alecci Goninan)"
2024-10-30,20:36:00,47.76713,-122.42463,25,212410,"[Orca Network] Jpod sighting, previously northbound (Kelly Dawson)"
2024-10-30,20:51:00,47.79021,-122.45141,25,212414,"[Orca Network] Jpod, spread out, northbound (Cyrilla Cook)"
2024-10-30,21:00:00,47.79349,-122.44028,25,212415,"[Orca Network] J Pod spread throughout ferry lanes (Ariel Yseth, Jami Cantrell)"
2024-10-30,21:35:00,47.81298,-122.46105,25,212424,"[Orca Network] J Pod spread throughout ferry lanes, foraging (Ariel Yseth)"
2024-10-30,21:46:00,47.81805,-122.45762,25,212425,[Orca Network] J Pod foraging (Kelly Dawson)
2024-10-30,22:31:00,47.81528,-122.43839,25,212426,"[Orca Network] J Pod, including at least one male, foraging east to west (Kelly Dawson)"
2024-10-30,23:03:00,47.80421,-122.43633,25,212427,[Orca Network] J Pod foraging (Tracey Carrillo)
2024-10-31,16:39:00,47.88136,-122.45704,25,212442,"[Orca Network] J pod spread out, northbound (Alice Thuy Talbot)"
2024-10-31,16:45:00,47.87999,-122.44946,25,212443,"[Orca Network] J pod spread out, foraging, many seabirds (Alice Thuy Talbot)"
2024-10-31,18:21:00,47.86155,-122.46882,25,212446,[Orca Network] J pod southbound (Alice Thuy Talbot)
2024-10-31,18:42:00,47.85559,-122.43953,25,212447,"[Orca Network] J pod, breaching (Alice Thuy Talbot)"
2024-10-31,18:54:00,47.84592,-122.44256,25,212448,"[Orca Network] J pod spread out, foraging (Donna Green Van Renselaar, Sara Montour Lewis)"
2024-10-31,19:04:00,47.84337,-122.43023,25,212449,"[Orca Network] J pod VERY spread out in all directions, directional changes (Donna Green Van Renselaar, Sara Montour Lewis)"
2024-10-31,19:42:00,47.87992,-122.38566,25,212452,"[Orca Network] J pod, spread, trending north (Sara Montour Lewis)"
2024-10-31,20:11:00,47.89212,-122.35799,25,212454,"[Orca Network] J pod northbound, some milling and directional changes (Sara Montour Lewis)"
2024-10-31,20:30:00,47.90294,-122.35593,25,212456,"[Orca Network] J pod northbound, one breach seen (Rachel Haight, Marilyn Armbruster)"
2024-10-31,20:45:00,47.91174,-122.3464,25,212457,[Orca Network] J pod northbound (Marilyn Armbruster)
2024-10-31,20:50:00,47.91761,-122.36528,1,212458,[Orca Network] Humpback slowly northbound behind J pod (Alice Thuy Talbot)
2024-10-31,20:58:00,47.93624,-122.3385,25,212459,[Orca Network] J pod northbound (Ed Pearson)
2024-10-31,21:13:00,47.94487,-122.3282,25,212465,"[Orca Network] J pod northbound, trending east (Ed Pearson)"
2024-10-31,21:21:00,47.96464,-122.32305,25,212466,"[Orca Network] J pod northbound spread out, leaders here (Cindi Crowder Rausch)"
2024-10-31,21:37:00,47.97832,-122.32631,25,212467,[Orca Network] J pod northbound spread out (Tiffany Dana Kelly)
2024-10-31,22:02:00,48.00256,-122.34365,25,212468,[Orca Network] J pod northbound (Cindi Crowder Rausch)
2024-10-31,22:44:00,47.98967,-122.32205,25,212469,[Orca Network] J pod possibly flipped southbound (Joe Dreimiller)
2024-10-31,23:27:00,47.9938,-122.29977,25,212487,"[Orca Network] J pod milling, some surface activity (Cindi Crowder Rausch)"
2024-10-31,23:44:00,47.99414,-122.31642,25,212488,[Orca Network] J pod trending northwest (Cindi Crowder Rausch)
2024-11-01,0:00:00,48.03158,-122.31642,25,212489,[Orca Network] J pod northbound (Marilyn Armbruster)
2024-11-01,0:17:00,48.04283,-122.33839,25,212490,[Orca Network] J pod heading northwest (Hongming Zheng)
2024-11-01,1:00:00,48.06798,-122.34589,25,212492,"[Orca Network] J pod, northbound, leaders (Hongming Zheng)"
2024-11-01,7:45:00,47.86252,-122.39559,25,212496,"[Orca Network] J Pod calls heard on Sunset Bay hydrophone, location estimated (Scott Veirs)"
2024-11-01,15:56:00,47.51701,-122.47559,25,212501,"[Orca Network] Presumably J Pod spread out, surface active (Wayne McFarland)"
2024-11-01,16:04:00,47.50773,-122.44554,25,212502,"[Orca Network] Orcas, presumed to be J Pod, southbound, surface active (Marla Smith, Kristi Michele Rettmann"
2024-11-01,16:08:00,47.52002,-122.45944,25,212503,"[Orca Network] Orcas presumed to be J Pod, trailing southbound (Pia VanHanen)"
2024-11-01,16:42:00,47.52557,-122.46403,25,212506,"[Orca Network] Orcas, presumed to be J Pod, flipped and are now traveling northbound, surface active (Pia VanHanen, Mary Hartmann, Marla Smith)"
2024-11-01,16:55:00,47.53867,-122.47073,25,212508,"[Orca Network] 8-10 orcas, presumably members of J Pod, northbound (Pia VanHanen)"
2024-11-01,17:10:00,47.53195,-122.47588,25,212509,[Orca Network] Some orcas (presumed to be J Pod) flipped southbound (Mike Yov)
2024-11-01,17:25:00,47.52534,-122.46764,25,212510,"[Orca Network] Orcas, presumably J pod and possibly K and L pods, in and around ferry lanes, spread out north to south, flipping between northbound and southbound (WSF, Wayne McFarland, Yanwei Cai)"
2024-11-01,17:55:00,47.49887,-122.42895,73,212511,"[Orca Network] SRKWs southbound, includes members of all 3 pods (Jodi Winterton) (ID Shari Tarantino)"
2024-11-01,18:19:00,47.47591,-122.42483,73,212512,[Orca Network] SRKWs southbound (Marla Smith)
2024-11-01,18:42:00,47.465,-122.41796,73,212513,[Orca Network] SRKWs southbound (Emily Hendrickson)
2024-11-01,19:05:00,47.45955,-122.40783,73,212514,"[Orca Network] SRKWs southbound, leaders here. Includes members of J, K, and L pods (Nikol Damato)"
2024-11-01,19:51:00,47.41194,-122.38826,73,212519,"[Orca Network] SRKWs southbound. Includes members of J, K, and L pods (Mark McGough)"
2024-11-01,20:02:00,47.39753,-122.35848,73,212520,"[Orca Network] SRKWs southbound. Includes members of J, K, and L pods (Connor OBrien)"
2024-11-01,20:27:00,47.39567,-122.35745,73,212521,"[Orca Network] SRKWs southbound. Includes members of J, K, and L pods (Ali Saccone, Chris Gan, Kirsten Vacura)"
2024-11-01,20:27:00,47.41072,-122.37804,73,212523,"[Orca Network] SRKWs southbound. Includes members of J, K, and L pods (Ali Saccone, Kirsten Vacura)"
2024-11-01,20:45:00,47.41007,-122.39727,73,212522,"[Orca Network] SRKWs possibly flipped northbound. Includes members of J, K, and L pods (Ali Saccone)"
2024-11-01,21:11:00,47.43609,-122.39023,73,212525,"[Orca Network] SRKWs northbound, includes members of all 3 pods (Robyn Socal, Ali Saccone)"
2024-11-01,21:29:00,47.43446,-122.39349,73,212526,[Orca Network] SRKWs northbound split in two groups (Ali Saccone)
2024-11-01,21:50:00,47.44329,-122.41598,73,212528,"[Orca Network] SRKWs northbound, leaders here. Includes members of all 3 pods (Marla Smith)"
2024-11-01,22:13:00,47.46685,-122.41289,73,212530,[Orca Network] SRKWs northbound (Amy Carey)
2024-11-01,22:31:00,47.4766,-122.42868,73,212531,[Orca Network] SRKWs northbound spread out (Marla Smith)
2024-11-01,22:46:00,47.50351,-122.43315,73,212532,[Orca Network] SRKWs northbound (Tamara Kelley)
2024-11-01,23:07:00,47.49444,-122.43898,73,212533,"[Orca Network] J, K, Ls northbound, spread in two groups (Nikol Damato)"
2024-11-01,23:15:00,47.50518,-122.42926,73,212534,"[Orca Network] Js, Ks, Ls northbound (Jodi Winterton)"
2024-11-01,23:22:00,47.52034,-122.43296,73,212535,"[Orca Network] Js, Ks, Ls, spread in two groups, northbound (Pia VanHanen)"
2024-11-01,23:31:00,47.51478,-122.42238,73,212536,"[Orca Network] Js, Ks, Ls, directional changes (Mart Hartmann, Jas Minka)"
2024-11-01,23:36:00,47.51198,-122.41782,73,212537,"[Orca Network] Js, Ks, Ls, northbound with trend east (Jim Pasola, Megan Stuart Chapin)"
2024-11-01,23:50:00,47.52568,-122.42822,73,212538,"[Orca Network] Js, Ks, and Ls northbound in two groups (Nikol Damato)"
2024-11-02,0:17:00,47.53279,-122.41621,73,212539,"[Orca Network] Js, Ks, Ls northbound (Nikol Damato, Aisha Radid)"
2024-11-02,0:20:00,47.5422,-122.42428,73,212540,"[Orca Network] Js, Ks, Ls northbound (Patti Waterfall)"
2024-11-02,0:34:00,47.55088,-122.42144,73,212541,"[Orca Network] Js, Ks, Ls northbound (Aisha Radid)"
2024-11-02,0:57:00,47.58034,-122.43773,73,212542,"[Orca Network] Js, Ks, Ls steady northbound (Aubree Renfro)"
2024-11-02,15:36:00,47.66242,-122.462,25,212548,"[Orca Network] SRKWs northbound spread out, J pod at least (Flo Hardy, Christopher Johnson)"
2024-11-02,16:01:00,47.69131,-122.46337,25,212549,[Orca Network] SRKWs northbound spread out (Sue Surowiec Larkin)
2024-11-02,16:15:00,47.70957,-122.45273,73,212558,"[Orca Network] SRKWs northbound spread out, some surface activity and directional changes (Alisa Lemire Brooks)"
2024-11-02,16:30:00,47.74236,-122.43899,73,212560,"[Orca Network] SRKWs northbound, likely leaders here (Sue Surowiec Larkin)"
2024-11-02,16:40:00,48.03054,-122.62647,15,212561,"[Orca Network] SRKWs northbound, surface active and audible on BP hydrophone (Rachel Haight, Donna Green Van Renselaar)"
2024-11-02,16:50:00,47.76913,-122.43728,25,212562,"[Orca Network] SRKWs northbound, leaders here (Jim Pasola)"
2024-11-02,16:58:00,48.07759,-122.63643,40,212563,"[Orca Network] SRKWs northbound (Cindi Crowder Rausch
)"
2024-11-02,17:10:00,47.78344,-122.43934,33,212564,[Orca Network] SRKWs northbound (Donna Green Van Renselaar)
2024-11-02,17:26:00,48.09249,-122.64638,25,212568,[Orca Network] SRKWs milling. J pod at least (Ethan Abeles)
2024-11-02,17:30:00,47.79174,-122.44311,33,212569,[Orca Network] SRKWs northbound spread out (Beriah SoOrio)
2024-11-02,17:50:00,47.81792,-122.4117,33,212571,"[Orca Network] SRKWs, L pod at least, slowly northbound and foraging (Alisa Lemire Brooks)"
2024-11-02,18:02:00,48.1349,-122.68518,25,212573,"[Orca Network] J pod at least northbound (Kate MC, Janet Moody)"
2024-11-02,18:04:00,47.84511,-122.39076,33,212574,"[Orca Network] L pod at least northbound, faint calls on Sunset Bay hydrophone (Donna Green Van Renselaar) (ID Rachel Haight)"
2024-11-02,18:20:00,48.15575,-122.70063,25,212576,[Orca Network] J pod at least northbound (Janet Moody)
2024-11-02,18:36:00,48.18368,-122.7329,25,212577,[Orca Network] J pod at least heading northwest spread out (Cyrilla Cook)
2024-11-02,18:44:00,47.88772,-122.35848,33,212579,"[Orca Network] L pod northbound, audible on Sunset Bay hydrophone (Lewann Babler, Serena Tierra)"
2024-11-02,19:03:00,47.89624,-122.35368,33,212580,[Orca Network] L pod northbound (Alice Thuy Talbot)
2024-11-02,19:25:00,47.90775,-122.35059,33,212582,[Orca Network] L pod slowly northbound (Mia Kathleen)
2024-11-02,19:41:00,47.93524,-122.34012,33,212584,"[Orca Network] L pod northbound, leaders here (Katie Davis Watkins)"
2024-11-02,19:57:00,47.9478,-122.33505,33,212587,"[Orca Network] L pod northbound, some directional changes (Dori Johnson, Alisa Lemire Brooks)"
2024-11-02,20:00:00,47.95902,-122.33201,33,212591,[Orca Network] L pod northbound (Rachel Haight)
2024-11-02,20:01:00,48.25437,-122.80534,40,212588,[Orca Network] J and K pods northbound (Amy Leigh Chappelle)
2024-11-02,20:13:00,47.96546,-122.32446,33,212590,"[Orca Network] L pod northbound (Rachel Haight, Alice Thuy Talbot)"
2024-11-02,20:13:00,47.97925,-122.32514,33,212592,[Orca Network] L pod leaders northbound (Ethan Abeles)
2024-11-02,20:20:00,47.99189,-122.30626,33,212593,[Orca Network] L pod leaders heading northeast (Ethan Abeles)
2024-11-02,20:25:00,47.99748,-122.27027,33,212594,"[Orca Network] L pod grouped up, no direction given (Ethan Abeles)"
2024-11-02,20:29:00,47.99012,-122.32417,33,212595,"[Orca Network] 6-7 members of L pod trailing, directional changes (Mac McGrath)"
2024-11-02,20:38:00,47.99127,-122.30357,33,212596,[Orca Network] L pod direction unknown (Jeff Meredith)
2024-11-02,20:46:00,47.99954,-122.34649,33,212597,"[Orca Network] L pod northbound (Ethan Abeles, Dori Johnson)"
2024-11-02,21:16:00,48.00781,-122.3458,33,212599,[Orca Network] L pod northbound (Tamara Kelley)
2024-11-02,21:40:00,48.04229,-122.36433,33,212602,"[Orca Network] L pod northbound, split in two groups (Rachel Haight, Jeff Meredith, Tamara Kelley)"
2024-11-02,21:50:00,48.04229,-122.36948,33,212603,[Orca Network] L pod northbound (Rachel Haight)
2024-11-02,21:56:00,48.04757,-122.37051,33,212604,[Orca Network] At least 5 members of L pod northbound (Michele Jamison)
2024-11-02,22:02:00,48.05147,-122.35575,33,212605,"[Orca Network] L pod northbound into Port Susan (Rachel Haight, Marilyn Armbruster)"
2024-11-02,22:10:00,48.05273,-122.35438,33,212606,"[Orca Network] L pod possibly flipped southbound (Marilyn Armbruster, Rachel Haight)"
2024-11-02,22:32:00,48.05422,-122.35094,33,212607,"[Orca Network] L pod milling, foraging with directional changes, possibly heading northbound into Port Susan (Jeff Meredith, Rachel Haight, Marilyn Armbruster)"
2024-11-02,22:40:00,48.06053,-122.33618,33,212608,"[Orca Network] L pod surface active, northbound in Port Susan (Lori Christopher)"
2024-11-02,23:05:00,48.05497,-122.33541,33,212610,[Orca Network] L pod southbound out of Port Susan (Rachel Haight)
2024-11-02,23:15:00,48.04946,-122.35291,33,212611,[Orca Network] L pod milling (Marilyn Armbruster)
2024-11-02,23:20:00,48.0482,-122.35103,33,212612,[Orca Network] L pod facing north toward Saratoga Passage (Rachel Haight)
2024-11-02,23:25:00,48.05027,-122.35377,33,212613,[Orca Network] L pod facing south (Rachel Haight)
2024-11-02,23:43:00,48.05052,-122.35914,33,212614,"[Orca Network] L pod facing north toward Saratoga Passage (Rachel Haight, Tamara Kelley)"
2024-11-02,23:50:00,48.05425,-122.38437,33,212615,"[Orca Network] L pod northbound into Saratoga Passage (Marilyn Armbruster, Rachel Haight)"
2024-11-03,0:00:00,48.07565,-122.40411,33,212616,[Orca Network] L pod northbound (Rachel Haight)
2024-11-03,0:07:00,48.08159,-122.41117,33,212617,"[Orca Network] L pod grouped up, quickly northbound (Rachel Haight, Cindi Crowder Rausch)"
2024-11-03,0:21:00,48.09478,-122.42559,33,212618,[Orca Network] L pod northbound (Andrew Wright)
2024-11-03,0:35:00,48.07677,-122.41203,33,212620,[Orca Network] L pod northbound (Rachel Haight)
2024-11-03,0:44:00,48.0801,-122.43263,33,212621,[Orca Network] L pod northbound (Serena Tierra)
2024-11-03,0:59:00,48.0863,-122.44087,33,212622,[Orca Network] L pod northbound (Jeff Meredith)
2024-11-03,5:00:00,48.59636,-123.05627,25,212624,"[Orcasound] SRKW calls & clicks, including S04 calls, inferring northbound based on earlier sightings departing Admiralty Inlet around 1300 (human listeners)."
2024-11-03,17:39:00,48.26114,-122.56236,33,212629,"[Orca Network] Probable L pod westbound, surface active (Kevin Phillips)"
2024-11-03,18:05:00,48.26593,-122.56272,33,212630,[Orca Network] L pod continuing steady travel westbound (Rachel Haight)
2024-11-03,18:24:00,48.26479,-122.58246,33,212631,[Orca Network] L pod steady westbound (Rachel Haight)
2024-11-03,18:50:00,48.24197,-122.62552,33,212633,[Orca Network] L pod westbpund (Rachel Haight)
2024-11-03,19:03:00,48.23785,-122.645,33,212634,[Orca Network] L pod westbound (Rachel Haight)
2024-11-03,19:25:00,48.23349,-122.66618,33,212636,"[Orca Network] Lpod, westbound with surface activity (Bonnie Gretz, Anya Sika)"
2024-11-03,19:28:00,48.23171,-122.6657,33,212635,"[Orca Network] L pod grouped westbound (Rachel Haight, Cindi Crowder Rausch, Bonnie Gretz)"
2024-11-03,19:43:00,48.22982,-122.68057,33,212637,"[Orca Network] Lpod, westbound (Kevin Phillips)"
2024-11-03,19:56:00,48.22971,-122.68749,33,212638,[Orca Network] L pod westbound into two groups (Rachel Haight)
2024-11-03,20:02:00,48.22897,-122.69847,33,212639,[Orca Network] Most of L pod still westbound (Rachel Haight)
2024-11-03,20:08:00,48.22868,-122.69212,33,212640,"[Orca Network] Members of L pod appear to have flipped, now eastbound (Cindi Crowder Rausch)"
2024-11-03,20:14:00,48.22857,-122.68834,33,212641,"[Orca Network] L pod slowly eastbound (Anya Sika, Jennifer Lisa)"
2024-11-03,20:15:00,48.22857,-122.67796,33,212642,[Orca Network] L pod eastbound (Rachel Haight)
2024-11-03,20:30:00,48.23114,-122.64877,33,212643,[Orca Network] L pod eastbound (Rachel Haight)
2024-11-03,20:52:00,48.24623,-122.62268,33,212644,[Orca Network] L pod eastbound (Marilyn Armbruster)
2024-11-03,21:25:00,48.22583,-122.61959,33,212645,"[Orca Network] L pod spread out, surface active, slowly southbound (Rachel Haight)"
2024-11-03,21:40:00,48.20701,-122.5959,33,212646,"[Orca Network] L pod steady southbound, traveling in smaller groups spread out, surface active (Cindi Crowder Rausch)"
2024-11-03,22:00:00,48.18012,-122.56225,33,212647,"[Orca Network] L pod spread out, southbound (Jill Hein)"
2024-11-03,22:04:00,48.18378,-122.5729,33,212649,"[Orca Network] L pod trailers surface active, southbound (Thomas McKane)"
2024-11-03,22:05:00,48.15218,-122.5523,33,212648,"[Orca Network] L pod leaders coming into view at Hidden Beach, southbound (Tamara Kelley)"
2024-11-03,22:17:00,48.14153,-122.54646,33,212650,[Orca Network] L pod southbound (Domonique Padilla)
2024-11-03,22:19:00,48.15447,-122.55693,33,212651,[Orca Network] L pod southbound (Serena Tierra)
2024-11-03,22:30:00,48.1522,-122.54775,33,212653,"[Orca Network] L pod spread out in groups and individuals, west to east side of channel, foraging and directional changes, surface active, trending southbound (Alisa Lemire Brooks)"
2024-11-03,22:36:00,48.14686,-122.55238,33,212652,"[Orca Network] L pod traveling southeast, surface active (Serena Tierra, Thomas McKane)"
2024-11-03,23:03:00,48.1291,-122.52629,33,212654,"[Orca Network] L pod southbound, all members past Hidden Beach, spread out, surface active (Serena Tierra, Thomas McKane)"
2024-11-03,23:07:00,48.12245,-122.53032,33,212655,"[Orca Network] L pod leaders steady trending southwest with others trailing, spread out in groups, surface active (Alisa Lemire Brooks)"
2024-11-03,23:12:00,48.11798,-122.53067,33,212656,"[Orca Network] L pod southbound, grouping up (Serena Tierra)"
2024-11-03,23:24:00,48.09935,-122.48466,33,212657,[Orca Network] L pod southbound (Serena Tierra)
2024-11-03,23:30:00,48.09322,-122.47736,33,212658,[Orca Network] L pod southbound (Rachel Haight)
2024-11-03,23:39:00,48.08358,-122.45882,33,212659,[Orca Network] L pod southbound (Olivia Carpenter)
2024-11-03,23:47:00,48.07865,-122.45488,33,212660,[Orca Network] L pod southbound (Serena Tierra)
2024-11-03,23:52:00,48.06775,-122.44947,33,212663,[Orca Network] L pod southbound (Rachel Haight)
2024-11-04,0:10:00,48.05667,-122.41957,33,212664,"[Orca Network] L pod southbound, surface active (Serena Tierra, Stacy Estlick Wright, Cindi Crowder Rausch)"
2024-11-04,0:14:00,48.05054,-122.40982,33,212665,[Orca Network] L pod southbound (Andrew Wright)
2024-11-04,0:22:00,48.04411,-122.39797,33,212666,"[Orca Network] L pod quickly southbound (Rachel Haight, Lisa Dilwicius)"
2024-11-04,0:51:00,48.05192,-122.40089,33,212668,"[Orca Network] L pod appears to have flipped northbound, milling and logging, grouped up (Olivia Carpenter, Victoria Hand)"
2024-11-04,17:05:00,48.07665,-122.53708,6,212685,"[Orca Network] Likely members of Lpod, others probably spread, northbound (Andrea Linton)"
2024-11-04,17:19:00,48.07574,-122.53502,33,212686,"[Orca Network] likely Lpod, spread out, at least 2-3 males southbound maybe foraging (Andrea Linton)"
2024-11-04,18:10:00,48.05346,-122.53236,33,212687,"[Orca Network] likely Lpod, southbound (Sarah Geist)"
2024-11-04,18:26:00,48.0452,-122.5303,33,212689,"[Orca Network] likely Lpod, moving northbound (Sarah Geist)"
2024-11-04,18:43:00,48.04566,-122.52412,33,212691,"[Orca Network] Lpod, northbound, location approximate (Sandy Pollard)"
2024-11-04,19:07:00,48.08673,-122.54025,33,212693,"[Orca Network] Lpod, northbound (Sarah Geist)"
2024-11-04,19:45:00,48.11435,-122.53324,33,212694,"[Orca Network] Lpod, northbound (Sarah Geist)"
2024-11-04,20:05:00,48.11893,-122.53839,33,212695,"[Orca Network] Lpod, spread out, northbound (Janet Moody)"
2024-11-04,20:10:00,48.13406,-122.54766,33,212696,"[Orca Network] Lpod, northbound (Sarah Geist)"
2024-11-04,20:28:00,48.14047,-122.548,33,212697,"[Orca Network] Lpod, spread out northbound (Linda Aitkins)"
2024-11-04,20:53:00,48.20037,-122.57255,33,212699,"[Orca Network] L pod northbound, very surface active (Kevin Phillips)"
